origin_country,destination_country,destination_city,university_name,course_name,field_of_study,year_of_enrollment,scholarship_received,enrollment_reason,graduation_year,placement_country,placement_company,starting_salary_usd,gpa_or_score,visa_status,post_graduation_visa,language_proficiency_test,test_score,duration,placement_status
0,3,Delhi,Delhi University,Biotechnology,3,2022,0,Job Opportunities,2023,None,None,-0.8785035087145754,0.26283307097594816,1,0,2,0.3749317443619041,-1.2311475026470962,0
7,6,Stellenbosch,Stellenbosch University,Political Science,5,2020,0,Quality of Life,2023,South Africa,Microsoft,1.6336766078485676,0.23961049888053007,2,2,4,0.0,1.214516984136964,1
1,2,Berlin,Humboldt University,Political Science,1,2022,1,Quality of Life,2025,Germany,Microsoft,0.3917344835531193,-0.8518503896041437,5,0,4,0.0,1.214516984136964,1
5,1,Turku,Ã…bo Akademi University,Law,5,2019,0,Higher Ranking,2020,Finland,McKinsey,0.43180222133681595,-0.898295533794981,2,4,2,1.045668943313875,-1.2311475026470962,1
9,7,Abu Dhabi,Khalifa University,Computer Science,4,2023,0,Higher Ranking,2026,UAE,SAP,-0.15663352223654817,1.5400745362239707,5,3,4,0.0,1.214516984136964,1
6,4,Dublin,Dublin City University,Economics,5,2019,1,Higher Ranking,2022,Ireland,Amazon,0.4122021566926258,-1.5253049803712826,1,1,2,1.3331277428647208,1.214516984136964,1
2,4,Dublin,Dublin City University,Data Science,4,2023,0,Political Stability,2024,Ireland,Google,-0.08028397464871673,1.6329648246056452,0,1,1,-0.19998585473978647,-1.2311475026470962,1
7,8,Manchester,University of Manchester,Business Administration,0,2020,1,Quality of Life,2021,UK,Siemens,-0.10767279737585977,-0.17839579883700477,1,1,0,1.1414885431641564,-1.2311475026470962,1
3,1,Turku,Ã…bo Akademi University,Biotechnology,4,2022,1,Scholarship,2023,None,None,-0.8785035087145754,-1.0144083942720734,4,4,3,1.8122257421161292,-1.2311475026470962,0
2,3,Delhi,Delhi University,Computer Science,0,2021,1,Quality of Life,2022,None,None,-0.8785035087145754,0.44861364773929696,1,2,4,0.0,-1.2311475026470962,0
5,2,Berlin,TU Berlin,Design,2,2022,1,Higher Ranking,2025,Germany,Goldman Sachs,0.35829211973365593,1.7258551129873196,3,2,1,1.1414885431641564,1.214516984136964,1
7,0,Vancouver,Simon Fraser University,Psychology,6,2021,0,Political Stability,2022,None,None,-0.8785035087145754,-1.130521254749167,1,4,0,-0.8707230536917584,-1.2311475026470962,0
5,4,Galway,National University of Ireland Galway,Mechanical Engineering,2,2021,1,Scholarship,2023,None,None,-0.8785035087145754,-0.01583779416907404,1,1,2,0.9498493434635937,-0.008315259255065975,0
4,6,Johannesburg,University of Johannesburg,Electrical Engineering,2,2020,1,Quality of Life,2023,South Africa,McKinsey,2.021556760379619,-1.57175012456212,2,4,1,-0.9665426535420397,1.214516984136964,1
5,3,Pilani,BITS Pilani,Political Science,6,2023,0,Scholarship,2026,India,Tesla,-0.26642543364384297,-1.5020824082758635,0,3,0,-0.19998585473978647,1.214516984136964,1
4,7,Abu Dhabi,Zayed University,Finance,7,2022,1,Quality of Life,2024,None,None,-0.8785035087145754,1.5168519641285516,5,3,0,-1.7330994523442929,-0.008315259255065975,0
7,0,Edmonton,University of Alberta,Civil Engineering,7,2022,0,Higher Ranking,2023,Canada,Microsoft,0.25086641331358733,-0.9679632500812362,4,2,0,-0.2958054545900678,-1.2311475026470962,1
9,1,Helsinki,University of Helsinki,Psychology,4,2019,0,Political Stability,2021,None,None,-0.8785035087145754,1.0988456664110178,3,2,0,-0.5832642541409127,-0.008315259255065975,0
7,2,Stuttgart,University of Stuttgart,Computer Science,5,2022,0,Job Opportunities,2023,None,None,-0.8785035087145754,0.6111716524072267,0,3,3,-0.008346655039222967,-1.2311475026470962,0
8,1,Joensuu,University of Eastern Finland,Electrical Engineering,2,2023,1,Quality of Life,2025,Finland,Deloitte,0.46356852329032744,-0.9447406779858181,0,1,0,0.4707513442121854,-0.008315259255065975,1
4,0,London,Western University,Computer Science,2,2023,0,Higher Ranking,2025,Canada,McKinsey,0.9891618060779429,-0.22484094302784197,3,4,1,-1.1581818532426031,-0.008315259255065975,1
4,0,Ottawa,University of Ottawa,Mechanical Engineering,2,2023,1,Job Opportunities,2026,None,None,-0.8785035087145754,1.7490776850827376,0,1,4,0.0,1.214516984136964,0
2,3,Delhi,Delhi University,Economics,2,2019,0,Quality of Life,2020,None,None,-0.8785035087145754,-0.7821826733178874,1,1,1,-0.2958054545900678,-1.2311475026470962,0
9,3,Delhi,JNU Delhi,Psychology,7,2019,0,Quality of Life,2022,India,Intel,-0.026472529564214656,1.37751653155604,5,3,2,1.045668943313875,1.214516984136964,1
5,4,Dublin,Dublin City University,Political Science,4,2023,1,Quality of Life,2026,Ireland,Siemens,0.053722101127859336,-0.15517322674158565,4,3,1,1.045668943313875,1.214516984136964,1
1,7,Dubai,University of Dubai,Design,2,2022,0,Higher Ranking,2025,None,None,-0.8785035087145754,-0.41062151979119077,0,3,4,0.0,1.214516984136964,0
8,9,Boston,Harvard University,Law,5,2019,1,Scholarship,2020,USA,McKinsey,1.2432330665813542,-0.01583779416907404,4,0,3,0.9498493434635937,-1.2311475026470962,1
9,2,Stuttgart,University of Stuttgart,Data Science,6,2019,0,Higher Ranking,2020,None,None,-0.8785035087145754,-0.2712860872186792,2,3,3,0.9498493434635937,-1.2311475026470962,0
7,5,Moscow,Lomonosov Moscow State University,Design,6,2019,0,Political Stability,2022,Russia,Facebook,-0.07983045202616504,-1.2698566873216774,3,0,1,-0.6790838539911949,1.214516984136964,1
5,8,London,King's College London,Civil Engineering,3,2019,1,Political Stability,2020,None,None,-0.8785035087145754,-0.8518503896041437,0,1,2,-1.1581818532426031,-1.2311475026470962,0
6,1,Helsinki,University of Helsinki,Design,2,2021,0,Higher Ranking,2022,Finland,Tesla,1.6543414647370096,-1.6878629850392124,2,0,2,1.045668943313875,-1.2311475026470962,1
9,1,Tampere,Tampere University,Mechanical Engineering,4,2020,1,Quality of Life,2021,Finland,SAP,1.9637227668168327,-1.153743826844585,5,0,1,-0.1041662548895043,-1.2311475026470962,1
8,5,Novosibirsk,Novosibirsk State University,Business Administration,6,2021,0,Political Stability,2022,None,None,-0.8785035087145754,-1.641417840848375,4,3,4,0.0,-1.2311475026470962,0
7,1,Lappeenranta,LUT University,Civil Engineering,3,2022,1,Political Stability,2025,None,None,-0.8785035087145754,-1.1769663989400032,1,3,1,1.5247669425652834,1.214516984136964,0
8,6,Durban,University of KwaZulu-Natal,Economics,5,2019,1,Quality of Life,2021,None,None,-0.8785035087145754,-0.6196246686499577,3,1,0,0.4707513442121854,-0.008315259255065975,0
0,3,Pilani,BITS Pilani,Mechanical Engineering,1,2019,1,Higher Ranking,2020,India,IBM,1.1925765614798203,1.122068238506436,5,2,2,0.7582101437630302,-1.2311475026470962,1
9,0,Edmonton,University of Alberta,Medicine,1,2022,0,Scholarship,2025,None,None,-0.8785035087145754,-1.362746975703352,4,3,3,0.27911214451162186,1.214516984136964,0
8,0,London,Western University,Architecture,3,2020,1,Political Stability,2023,Canada,Intel,1.9222747427905875,0.3789459314530417,0,1,1,1.045668943313875,1.214516984136964,1
4,9,Los Angeles,UCLA,Law,3,2020,1,Scholarship,2021,None,None,-0.8785035087145754,0.5415039361209714,2,4,0,1.045668943313875,-1.2311475026470962,0
4,0,Ottawa,University of Ottawa,Political Science,3,2023,1,Job Opportunities,2025,Canada,Tesla,0.8828600470268068,-0.24806351512326005,0,1,3,1.1414885431641564,-0.008315259255065975,1
6,9,Boston,Harvard University,Computer Science,3,2021,1,Scholarship,2024,USA,Amazon,0.11987724889572465,0.913065089647669,0,4,4,0.0,1.214516984136964,1
1,0,Vancouver,University of British Columbia,Architecture,6,2019,0,Quality of Life,2022,Canada,IBM,0.8543275585558378,0.19316535468969287,5,0,2,-0.2958054545900678,1.214516984136964,1
0,3,Tiruchirappalli,NIT Trichy,Biotechnology,5,2020,1,Job Opportunities,2023,None,None,-0.8785035087145754,0.5647265082163905,0,2,2,-1.7330994523442929,1.214516984136964,0
8,1,Tampere,Tampere University,Civil Engineering,7,2020,0,Higher Ranking,2022,None,None,-0.8785035087145754,-0.48028923607744606,0,0,0,0.5665709440624668,-0.008315259255065975,0
4,1,Helsinki,University of Helsinki,Data Science,7,2023,1,Quality of Life,2026,Finland,Intel,-0.09603895618866438,1.2149585268881102,5,1,3,-1.3498210529431667,1.214516984136964,1
8,2,Aachen,RWTH Aachen,Design,0,2019,1,Scholarship,2020,Germany,Intel,0.43811210130275247,-0.20161837093242285,0,1,1,-1.2540014530928845,-1.2311475026470962,1
8,9,New York,Columbia University,Electrical Engineering,0,2020,1,Scholarship,2023,USA,Facebook,-0.09091217871634098,-0.7589601012224693,4,2,4,0.0,1.214516984136964,1
0,9,New York,NYU,Medicine,2,2020,0,Higher Ranking,2021,USA,IBM,0.9536884496444438,-0.31773123140951637,5,3,4,0.0,-1.2311475026470962,1
0,7,Dubai,Manipal Academy Dubai,Civil Engineering,3,2021,0,Scholarship,2023,UAE,Microsoft,0.3959147790305522,-0.3641763756003536,5,4,4,0.0,-0.008315259255065975,1
8,5,Moscow,Moscow Institute of Physics and Technology,Mechanical Engineering,7,2023,0,Quality of Life,2025,Russia,SAP,-0.058258549892619686,1.6329648246056452,2,2,4,0.0,-0.008315259255065975,1
6,9,Chicago,University of Chicago,Biotechnology,5,2021,1,Scholarship,2024,None,None,-0.8785035087145754,-0.5267343802682832,2,3,0,-1.5414602526437293,1.214516984136964,0
2,9,San Francisco,UC Berkeley,Architecture,4,2020,0,Quality of Life,2022,USA,Deloitte,0.51049825553698,1.5168519641285516,5,2,2,-1.445640652793448,-0.008315259255065975,1
7,4,Cork,University College Cork,Electrical Engineering,4,2019,0,Job Opportunities,2021,Ireland,McKinsey,-0.009672474154908768,0.030607350021762136,1,2,3,0.08747294481105837,-0.008315259255065975,1
6,5,Kazan,Kazan Federal University,Mechanical Engineering,0,2020,1,Higher Ranking,2023,Russia,Amazon,0.0199445249352056,0.5182813640255532,0,4,3,-0.9665426535420397,1.214516984136964,1
2,0,Vancouver,University of British Columbia,Computer Science,1,2019,1,Quality of Life,2022,Canada,Intel,-0.22809291285077885,0.8433973733614127,0,0,1,-0.7749034538414762,1.214516984136964,1
5,6,Pretoria,University of Pretoria,Medicine,6,2021,1,Higher Ranking,2024,None,None,-0.8785035087145754,-1.0608535384629105,1,4,0,0.08747294481105837,1.214516984136964,0
0,7,Abu Dhabi,Zayed University,Computer Science,5,2022,0,Job Opportunities,2025,UAE,Tesla,0.07665457112905974,-0.898295533794981,1,4,4,0.0,1.214516984136964,1
6,3,Delhi,Delhi University,Political Science,1,2020,1,Quality of Life,2021,India,Facebook,0.8385528586409965,0.9827328059339243,4,4,3,0.9498493434635937,-1.2311475026470962,1
8,1,Espoo,Aalto University,Political Science,3,2022,0,Political Stability,2023,Finland,Facebook,0.19877046684482425,-0.7589601012224693,3,0,3,-0.48744465429063133,-1.2311475026470962,1
5,1,Turku,University of Turku,Psychology,5,2020,1,Higher Ranking,2021,Finland,Tesla,1.102148094217993,-0.5035118081728652,4,1,0,1.3331277428647208,-1.2311475026470962,1
0,6,Cape Town,University of Cape Town,Finance,1,2019,0,Quality of Life,2022,South Africa,McKinsey,1.900840869281297,-0.41062151979119077,4,0,3,-0.48744465429063133,1.214516984136964,1
7,2,Stuttgart,University of Stuttgart,Electrical Engineering,7,2020,1,Quality of Life,2022,Germany,Goldman Sachs,1.5242199088144632,-0.17839579883700477,4,1,0,-0.5832642541409127,-0.008315259255065975,1
7,1,Joensuu,University of Eastern Finland,Design,4,2022,0,Quality of Life,2025,Finland,Siemens,1.4621859013993501,0.44861364773929696,3,4,4,0.0,1.214516984136964,1
3,4,Dublin,Technological University Dublin,Biotechnology,1,2021,0,Quality of Life,2023,None,None,-0.8785035087145754,-0.8054052454133065,3,1,1,1.3331277428647208,-0.008315259255065975,0
5,0,Vancouver,University of British Columbia,Civil Engineering,4,2019,0,Political Stability,2020,None,None,-0.8785035087145754,0.704061940788901,1,0,4,0.0,-1.2311475026470962,0
3,1,Lappeenranta,LUT University,Economics,6,2022,1,Quality of Life,2023,None,None,-0.8785035087145754,-1.1769663989400032,0,4,2,1.5247669425652834,-1.2311475026470962,0
0,6,Johannesburg,University of Johannesburg,Finance,5,2023,0,Scholarship,2025,South Africa,Intel,-0.07720790816532269,1.4704068199377145,4,0,1,1.1414885431641564,-0.008315259255065975,1
4,9,Chicago,University of Chicago,Political Science,7,2022,1,Quality of Life,2023,None,None,-0.8785035087145754,0.9362876617430871,5,1,2,-0.2958054545900678,-1.2311475026470962,0
7,3,Chennai,IIT Madras,Medicine,0,2023,0,Job Opportunities,2025,India,Intel,1.0287365844893008,-1.641417840848375,2,3,4,0.0,-0.008315259255065975,1
3,7,Dubai,Heriot-Watt Dubai,Economics,7,2021,1,Scholarship,2024,UAE,McKinsey,0.1561196219500723,-0.10872808255074845,5,1,1,-0.008346655039222967,1.214516984136964,1
1,8,Edinburgh,University of Edinburgh,Political Science,6,2019,0,Quality of Life,2021,None,None,-0.8785035087145754,1.6794099687964823,2,0,4,0.0,-0.008315259255065975,0
5,9,San Francisco,Stanford University,Finance,3,2019,1,Scholarship,2022,USA,Amazon,0.5217771659760915,-1.594972696657538,1,1,0,-1.3498210529431667,1.214516984136964,1
0,9,New York,NYU,Economics,3,2021,0,Political Stability,2022,None,None,-0.8785035087145754,1.2381810989835285,5,0,4,0.0,-1.2311475026470962,0
4,8,Oxford,University of Oxford,Electrical Engineering,0,2021,0,Job Opportunities,2024,UK,Goldman Sachs,1.7529924943294477,0.6111716524072267,5,0,1,-1.6372798524940115,1.214516984136964,1
8,6,Pretoria,University of Pretoria,Economics,3,2021,0,Higher Ranking,2022,None,None,-0.8785035087145754,1.7026325408919005,5,1,2,-1.5414602526437293,-1.2311475026470962,0
3,4,Cork,University College Cork,Medicine,0,2019,0,Job Opportunities,2022,Ireland,Google,1.8558041010244253,0.7505070849797383,2,0,3,-1.5414602526437293,1.214516984136964,1
8,7,Dubai,Middlesex University Dubai,Business Administration,0,2023,1,Political Stability,2025,None,None,-0.8785035087145754,1.4471842478422963,5,2,3,1.3331277428647208,-0.008315259255065975,0
7,1,Tampere,Tampere University,Psychology,2,2020,0,Scholarship,2023,Finland,IBM,0.01769663019734073,0.26283307097594816,3,3,0,-0.2958054545900678,1.214516984136964,1
0,7,Dubai,Middlesex University Dubai,Political Science,2,2021,0,Job Opportunities,2023,UAE,Microsoft,-0.24077182790733245,1.2381810989835285,0,0,0,1.1414885431641564,-0.008315259255065975,1
7,0,Ottawa,University of Ottawa,Architecture,6,2023,0,Quality of Life,2024,Canada,Microsoft,1.223238634439293,0.5879490803118086,1,4,1,0.9498493434635937,-1.2311475026470962,1
4,8,London,UCL,Business Administration,0,2021,0,Political Stability,2024,UK,Intel,1.9921961001631212,-0.7125149570316321,0,3,4,0.0,1.214516984136964,1
5,2,Munich,LMU Munich,Electrical Engineering,3,2021,0,Scholarship,2023,Germany,Siemens,2.055117434448444,0.10027506630801845,0,0,2,0.7582101437630302,-0.008315259255065975,1
5,0,Kingston,Queen's University,Data Science,6,2023,0,Scholarship,2024,Canada,SAP,-0.21862809290187413,-0.5267343802682832,4,3,2,-0.48744465429063133,-1.2311475026470962,1
9,8,London,Imperial College London,Mechanical Engineering,2,2019,0,Political Stability,2020,UK,Facebook,1.8318857122785475,-1.2466341152262594,5,1,1,1.045668943313875,-1.2311475026470962,1
8,7,Dubai,University of Dubai,Finance,2,2023,0,Political Stability,2025,UAE,Deloitte,0.628374700650631,-0.01583779416907404,1,0,1,1.7164061422658479,-0.008315259255065975,1
7,4,Galway,National University of Ireland Galway,Biotechnology,6,2020,0,Scholarship,2023,Ireland,Facebook,1.545555190449286,-0.689292384936213,2,2,1,-0.2958054545900678,1.214516984136964,1
3,5,Moscow,Higher School of Economics,Psychology,2,2020,1,Job Opportunities,2021,None,None,-0.8785035087145754,-0.039060366264493156,4,2,4,0.0,-1.2311475026470962,0
8,7,Dubai,Middlesex University Dubai,Economics,1,2019,1,Job Opportunities,2022,None,None,-0.8785035087145754,0.35572335935762256,2,2,3,1.1414885431641564,1.214516984136964,0
2,0,Toronto,University of Toronto,Biotechnology,0,2020,1,Job Opportunities,2023,Canada,Apple,0.06517847694101277,0.8433973733614127,1,3,0,1.5247669425652834,1.214516984136964,1
6,3,Bangalore,IISc Bangalore,Civil Engineering,7,2021,1,Political Stability,2022,India,Microsoft,1.803412378932259,-0.689292384936213,5,0,2,-1.6372798524940115,-1.2311475026470962,1
2,3,Bangalore,IISc Bangalore,Mechanical Engineering,3,2021,1,Quality of Life,2024,India,Siemens,1.2959008459220303,1.2381810989835285,5,0,3,1.7164061422658479,1.214516984136964,1
2,1,Helsinki,University of Helsinki,Finance,4,2021,1,Scholarship,2022,Finland,Google,0.6425522121990945,-1.5020824082758635,1,1,1,1.3331277428647208,-1.2311475026470962,1
4,1,Helsinki,University of Helsinki,Data Science,6,2022,1,Political Stability,2023,None,None,-0.8785035087145754,-0.48028923607744606,1,1,2,-0.9665426535420397,-1.2311475026470962,0
3,1,Turku,University of Turku,Architecture,5,2021,1,Job Opportunities,2022,None,None,-0.8785035087145754,-1.385969547798771,1,2,0,-0.6790838539911949,-1.2311475026470962,0
2,0,Edmonton,University of Alberta,Computer Science,4,2021,0,Job Opportunities,2022,Canada,Facebook,0.3220694650542018,1.4239616757468772,4,0,1,1.4289473427150021,-1.2311475026470962,1
8,9,Chicago,University of Chicago,Political Science,0,2023,1,Scholarship,2026,None,None,-0.8785035087145754,1.4007391036514591,1,3,2,1.7164061422658479,1.214516984136964,0
4,8,London,King's College London,Political Science,2,2021,0,Scholarship,2023,UK,Microsoft,0.0012712239110123195,0.704061940788901,4,1,1,-0.7749034538414762,-0.008315259255065975,1
1,5,Moscow,Lomonosov Moscow State University,Civil Engineering,3,2021,1,Scholarship,2024,Russia,Goldman Sachs,-0.08255158776147514,-1.130521254749167,4,4,3,-0.008346655039222967,1.214516984136964,1
8,2,Berlin,Humboldt University,Business Administration,5,2022,0,Higher Ranking,2024,None,None,-0.8785035087145754,-0.689292384936213,0,2,4,0.0,-0.008315259255065975,0
3,9,San Francisco,UC Berkeley,Medicine,4,2021,0,Political Stability,2024,USA,Facebook,1.6270315155094408,-1.594972696657538,5,0,1,-0.008346655039222967,1.214516984136964,1
7,1,Turku,Ã…bo Akademi University,Finance,0,2022,1,Higher Ranking,2025,Finland,Apple,0.1462012793786159,-0.3641763756003536,1,4,1,-0.39162505444035,1.214516984136964,1
6,3,Tiruchirappalli,NIT Trichy,Psychology,7,2021,0,Quality of Life,2023,None,None,-0.8785035087145754,0.12349763840343654,2,0,4,0.0,-0.008315259255065975,0
2,6,Johannesburg,University of the Witwatersrand,Psychology,2,2022,0,Political Stability,2025,None,None,-0.8785035087145754,-0.2712860872186792,0,1,1,-1.062362253392321,1.214516984136964,0
5,7,Abu Dhabi,Khalifa University,Law,1,2023,1,Political Stability,2024,None,None,-0.8785035087145754,-0.6428472407453758,0,3,3,1.6205865424155648,-1.2311475026470962,0
6,3,Delhi,IIT Delhi,Architecture,7,2020,0,Quality of Life,2023,India,Tesla,2.068801986624569,-0.6196246686499577,2,0,4,0.0,1.214516984136964,1
7,8,Manchester,University of Manchester,Economics,5,2020,1,Higher Ranking,2021,None,None,-0.8785035087145754,1.6794099687964823,4,4,4,0.0,-1.2311475026470962,0
